Date,AUDQT,AUD,BGNQT,BGN,CADQT,CAD,CHFQT,CHF,CNYQT,CNY,CZKQT,CZK,DKKQT,DKK,EURQT,EUR,GBPQT,GBP,IRRQT,IRR,ISKQT,ISK,JPYQT,JPY,KGSQT,KGS,KWDQT,KWD,KZTQT,KZT,MDLQT,MDL,NOKQT,NOK,NZDQT,NZD,PLNQT,PLN,RUBQT,RUB,SEKQT,SEK,SGDQT,SGD,TRYQT,TRY,UAHQT,UAH,USDQT,USD,XDRQT,XDR
3/4/17,1, 1.4477,1, 1.0301,1, 1.4277,1, 1.8896,10, 2.7738,100, 7.4541,10, 2.7104,1, 2.0131,1, 2.3413,"100,000", 5.9064,100, 1.7805,100, 1.6754,100, 2.7693,1, 6.2591,"1,000", 6.0339,10, 0.9627,10, 2.2578,1, 1.3457,10, 4.6766,100, 3.2505,10, 2.1152,1, 1.3540,10, 5.1503,100, 7.0566,1, 1.9141,1, 2.5782
3/5/17,1, 1.4477,1, 1.0301,1, 1.4277,1, 1.8896,10, 2.7738,100, 7.4541,10, 2.7104,1, 2.0131,1, 2.3413,"100,000", 5.9064,100, 1.7805,100, 1.6754,100, 2.7693,1, 6.2591,"1,000", 6.0339,10, 0.9627,10, 2.2578,1, 1.3457,10, 4.6766,100, 3.2505,10, 2.1152,1, 1.3540,10, 5.1503,100, 7.0566,1, 1.9141,1, 2.5782
3/6/17,1, 1.4477,1, 1.0301,1, 1.4277,1, 1.8896,10, 2.7738,100, 7.4541,10, 2.7104,1, 2.0131,1, 2.3413,"100,000", 5.9064,100, 1.7805,100, 1.6754,100, 2.7693,1, 6.2591,"1,000", 6.0339,10, 0.9627,10, 2.2578,1, 1.3457,10, 4.6766,100, 3.2505,10, 2.1152,1, 1.3540,10, 5.1503,100, 7.0566,1, 1.9141,1, 2.5782
3/7/17,1, 1.4455,1, 1.0301,1, 1.4210,1, 1.8850,10, 2.7596,100, 7.4561,10, 2.7104,1, 2.0203,1, 2.3332,"100,000", 5.8721,100, 1.7822,100, 1.6737,100, 2.7483,1, 6.2293,"1,000", 6.0401,10, 0.9587,10, 2.2517,1, 1.3382,10, 4.6759,100, 3.2651,10, 2.1143,1, 1.3491,10, 5.1244,100, 7.0537,1, 1.9031,1, 2.5624
3/8/17,1, 1.4441,1, 1.0275,1, 1.4190,1, 1.8745,10, 2.7570,100, 7.4387,10, 2.7038,1, 2.0123,1, 2.3191,"100,000", 5.8691,100, 1.7630,100, 1.6691,100, 2.7472,1, 6.2248,"1,000", 6.0328,10, 0.9583,10, 2.2494,1, 1.3293,10, 4.6644,100, 3.2698,10, 2.1109,1, 1.3482,10, 5.1568,100, 7.0547,1, 1.9023,1, 2.5665
3/9/17,1, 1.4441,1, 1.0275,1, 1.4190,1, 1.8745,10, 2.7570,100, 7.4387,10, 2.7038,1, 2.0123,1, 2.3191,"100,000", 5.8691,100, 1.7630,100, 1.6691,100, 2.7472,1, 6.2248,"1,000", 6.0328,10, 0.9583,10, 2.2494,1, 1.3293,10, 4.6644,100, 3.2698,10, 2.1109,1, 1.3482,10, 5.1568,100, 7.0547,1, 1.9023,1, 2.5665
3/10/17,1, 1.4345,1, 1.0329,1, 1.4149,1, 1.8852,10, 2.7679,100, 7.4764,10, 2.7176,1, 2.0153,1, 2.3237,"100,000", 5.8994,100, 1.7558,100, 1.6664,100, 2.7621,1, 6.2528,"1,000", 6.0406,10, 0.9660,10, 2.2293,1, 1.3202,10, 4.6809,100, 3.2527,10, 2.1130,1, 1.3466,10, 5.0874,100, 7.1140,1, 1.9126,1, 2.5758
3/11/17,1, 1.4412,1, 1.0387,1, 1.4187,1, 1.8920,10, 2.7672,100, 7.5185,10, 2.7325,1, 2.0292,1, 2.3286,"100,000", 5.9041,100, 1.7657,100, 1.6592,100, 2.7642,1, 6.2577,"1,000", 6.0358,10, 0.9667,10, 2.2263,1, 1.3248,10, 4.6963,100, 3.2358,10, 2.1233,1, 1.3499,10, 5.1017,100, 7.1328,1, 1.9141,1, 2.5774
3/12/17,1, 1.4412,1, 1.0387,1, 1.4187,1, 1.8920,10, 2.7672,100, 7.5185,10, 2.7325,1, 2.0292,1, 2.3286,"100,000", 5.9041,100, 1.7657,100, 1.6592,100, 2.7642,1, 6.2577,"1,000", 6.0358,10, 0.9667,10, 2.2263,1, 1.3248,10, 4.6963,100, 3.2358,10, 2.1233,1, 1.3499,10, 5.1017,100, 7.1328,1, 1.9141,1, 2.5774
3/13/17,1, 1.4412,1, 1.0387,1, 1.4187,1, 1.8920,10, 2.7672,100, 7.5185,10, 2.7325,1, 2.0292,1, 2.3286,"100,000", 5.9041,100, 1.7657,100, 1.6592,100, 2.7642,1, 6.2577,"1,000", 6.0358,10, 0.9667,10, 2.2263,1, 1.3248,10, 4.6963,100, 3.2358,10, 2.1233,1, 1.3499,10, 5.1017,100, 7.1328,1, 1.9141,1, 2.5774
3/14/17,1, 1.4484,1, 1.0430,1, 1.4207,1, 1.8971,10, 2.7671,100, 7.5497,10, 2.7442,1, 2.0456,1, 2.3336,"100,000", 5.8988,100, 1.7112,100, 1.6689,100, 2.7615,1, 6.2597,"1,000", 6.0108,10, 0.9665,10, 2.2298,1, 1.3263,10, 4.6952,100, 3.2353,10, 2.1304,1, 1.3531,10, 5.1038,100, 7.1086,1, 1.9122,1, 2.5767
3/15/17,1, 1.4463,1, 1.0414,1, 1.4219,1, 1.8989,10, 2.7689,100, 7.5384,10, 2.7400,1, 2.0371,1, 2.3214,"100,000", 5.9047,100, 1.7088,100, 1.6636,100, 2.7645,1, 6.2661,"1,000", 6.0137,10, 0.9678,10, 2.2295,1, 1.3221,10, 4.7032,100, 3.2463,10, 2.1427,1, 1.3526,10, 5.1108,100, 7.1164,1, 1.9143,1, 2.5872
3/16/17,1, 1.4524,1, 1.0402,1, 1.4228,1, 1.8976,10, 2.7707,100, 7.5298,10, 2.7368,1, 2.0357,1, 2.3353,"100,000", 5.9067,100, 1.7471,100, 1.6708,100, 2.7658,1, 6.2670,"1,000", 6.0089,10, 0.9678,10, 2.2247,1, 1.3289,10, 4.7093,100, 3.2409,10, 2.1294,1, 1.3556,10, 5.1333,100, 7.1263,1, 1.9152,1, 2.5832
3/17/17,1, 1.4599,1, 1.0405,1, 1.4272,1, 1.8997,10, 2.7498,100, 7.5303,10, 2.7375,1, 2.0341,1, 2.3272,"100,000", 5.8544,100, 1.7259,100, 1.6737,100, 2.7411,1, 6.2182,"1,000", 5.9825,10, 0.9623,10, 2.2199,1, 1.3297,10, 4.7149,100, 3.2595,10, 2.1400,1, 1.3527,10, 5.1551,100, 7.0430,1, 1.8981,1, 2.5617
3/18/17,1, 1.4538,1, 1.0410,1, 1.4188,1, 1.9007,10, 2.7380,100, 7.5363,10, 2.7390,1, 2.0356,1, 2.3425,"100,000", 5.8322,100, 1.7411,100, 1.6695,100, 2.7307,1, 6.1997,"1,000", 5.9881,10, 0.9600,10, 2.2387,1, 1.3266,10, 4.7370,100, 3.2636,10, 2.1505,1, 1.3495,10, 5.2419,100, 7.0268,1, 1.8909,1, 2.5642
3/19/17,1, 1.4538,1, 1.0410,1, 1.4188,1, 1.9007,10, 2.7380,100, 7.5363,10, 2.7390,1, 2.0356,1, 2.3425,"100,000", 5.8322,100, 1.7411,100, 1.6695,100, 2.7307,1, 6.1997,"1,000", 5.9881,10, 0.9600,10, 2.2387,1, 1.3266,10, 4.7370,100, 3.2636,10, 2.1505,1, 1.3495,10, 5.2419,100, 7.0268,1, 1.8909,1, 2.5642
3/20/17,1, 1.4538,1, 1.0410,1, 1.4188,1, 1.9007,10, 2.7380,100, 7.5363,10, 2.7390,1, 2.0356,1, 2.3425,"100,000", 5.8322,100, 1.7411,100, 1.6695,100, 2.7307,1, 6.1997,"1,000", 5.9881,10, 0.9600,10, 2.2387,1, 1.3266,10, 4.7370,100, 3.2636,10, 2.1505,1, 1.3495,10, 5.2419,100, 7.0268,1, 1.8909,1, 2.5642
3/21/17,1, 1.4545,1, 1.0354,1, 1.4104,1, 1.8862,10, 2.7260,100, 7.4935,10, 2.7238,1, 2.0253,1, 2.3364,"100,000", 5.8075,100, 1.7382,100, 1.6699,100, 2.7174,1, 6.1749,"1,000", 5.9655,10, 0.9575,10, 2.2223,1, 1.3253,10, 4.7289,100, 3.2823,10, 2.1332,1, 1.3468,10, 5.1817,100, 7.0029,1, 1.8829,1, 2.5548
3/22/17,1, 1.4539,1, 1.0376,1, 1.4104,1, 1.8871,10, 2.7284,100, 7.5108,10, 2.7297,1, 2.0266,1, 2.3420,"100,000", 5.7980,100, 1.7162,100, 1.6705,100, 2.7127,1, 6.1650,"1,000", 5.9554,10, 0.9590,10, 2.2256,1, 1.3262,10, 4.7606,100, 3.2845,10, 2.1383,1, 1.3452,10, 5.2084,100, 6.9942,1, 1.8797,1, 2.5520
3/23/17,1, 1.4442,1, 1.0402,1, 1.4076,1, 1.8987,10, 2.7373,100, 7.5300,10, 2.7357,1, 2.0339,1, 2.3498,"100,000", 5.8155,100, 1.6940,100, 1.6947,100, 2.7210,1, 6.1887,"1,000", 5.9734,10, 0.9644,10, 2.2173,1, 1.3251,10, 4.7532,100, 3.2651,10, 2.1367,1, 1.3467,10, 5.1990,100, 6.9959,1, 1.8854,1, 2.5668
3/24/17,1, 1.4391,1, 1.0393,1, 1.4137,1, 1.8983,10, 2.7361,100, 7.5224,10, 2.7335,1, 2.0326,1, 2.3567,"100,000", 5.8118,100, 1.6925,100, 1.6973,100, 2.7192,1, 6.1818,"1,000", 5.9696,10, 0.9685,10, 2.2220,1, 1.3266,10, 4.7553,100, 3.2696,10, 2.1385,1, 1.3461,10, 5.2014,100, 6.9400,1, 1.8842,1, 2.5658
3/25/17,1, 1.4338,1, 1.0390,1, 1.4077,1, 1.8978,10, 2.7316,100, 7.5215,10, 2.7325,1, 2.0268,1, 2.3499,"100,000", 5.8014,100, 1.6948,100, 1.6940,100, 2.7143,1, 6.1706,"1,000", 5.9308,10, 0.9630,10, 2.2169,1, 1.3200,10, 4.7599,100, 3.2773,10, 2.1333,1, 1.3443,10, 5.2014,100, 6.9338,1, 1.8808,1, 2.5621
3/26/17,1, 1.4338,1, 1.0390,1, 1.4077,1, 1.8978,10, 2.7316,100, 7.5215,10, 2.7325,1, 2.0268,1, 2.3499,"100,000", 5.8014,100, 1.6948,100, 1.6940,100, 2.7143,1, 6.1706,"1,000", 5.9308,10, 0.9630,10, 2.2169,1, 1.3200,10, 4.7599,100, 3.2773,10, 2.1333,1, 1.3443,10, 5.2014,100, 6.9338,1, 1.8808,1, 2.5621
3/27/17,1, 1.4338,1, 1.0390,1, 1.4077,1, 1.8978,10, 2.7316,100, 7.5215,10, 2.7325,1, 2.0268,1, 2.3499,"100,000", 5.8014,100, 1.6948,100, 1.6940,100, 2.7143,1, 6.1706,"1,000", 5.9308,10, 0.9630,10, 2.2169,1, 1.3200,10, 4.7599,100, 3.2773,10, 2.1333,1, 1.3443,10, 5.2014,100, 6.9338,1, 1.8808,1, 2.5621
3/28/17,1, 1.4302,1, 1.0410,1, 1.4039,1, 1.9033,10, 2.7241,100, 7.5344,10, 2.7362,1, 2.0351,1, 2.3579,"100,000", 5.7786,100, 1.7065,100, 1.6981,100, 2.7227,1, 6.1539,"1,000", 5.9368,10, 0.9606,10, 2.2195,1, 1.3217,10, 4.7760,100, 3.2880,10, 2.1340,1, 1.3452,10, 5.2069,100, 6.9045,1, 1.8732,1, 2.5534
3/29/17,1, 1.4263,1, 1.0410,1, 1.3995,1, 1.9025,10, 2.7229,100, 7.5358,10, 2.7369,1, 2.0347,1, 2.3566,"100,000", 5.7837,100, 1.7075,100, 1.6939,100, 2.7250,1, 6.1600,"1,000", 5.9494,10, 0.9638,10, 2.2062,1, 1.3168,10, 4.7918,100, 3.2911,10, 2.1359,1, 1.3441,10, 5.1833,100, 6.9092,1, 1.8748,1, 2.5630
3/30/17,1, 1.4369,1, 1.0356,1, 1.4043,1, 1.8895,10, 2.7236,100, 7.4954,10, 2.7217,1, 2.0242,1, 2.3337,"100,000", 5.7891,100, 1.6884,100, 1.6910,100, 2.7278,1, 6.1612,"1,000", 5.9460,10, 0.9632,10, 2.2007,1, 1.3179,10, 4.7806,100, 3.2928,10, 2.1193,1, 1.3460,10, 5.1548,100, 6.9469,1, 1.8767,1, 2.5634
3/31/17,1, 1.4361,1, 1.0276,1, 1.4029,1, 1.8787,10, 2.7169,100, 7.4395,10, 2.7018,1, 2.0111,1, 2.3284,"100,000", 5.7739,100, 1.6645,100, 1.6838,100, 2.7209,1, 6.1427,"1,000", 5.9405,10, 0.9621,10, 2.1934,1, 1.3139,10, 4.7579,100, 3.3194,10, 2.1032,1, 1.3420,10, 5.1364,100, 6.9295,1, 1.8720,1, 2.5494
4/1/17,1, 1.4296,1, 1.0220,1, 1.4011,1, 1.8696,10, 2.7161,100, 7.3914,10, 2.6873,1, 2.0002,1, 2.3294,"100,000", 5.7742,100, 1.6546,100, 1.6732,100, 2.7211,1, 6.1441,"1,000", 5.9692,10, 0.9605,10, 2.1772,1, 1.3070,10, 4.7360,100, 3.3458,10, 2.0957,1, 1.3394,10, 5.1381,100, 6.9273,1, 1.8721,1, 2.5459
4/2/17,1, 1.4296,1, 1.0220,1, 1.4011,1, 1.8696,10, 2.7161,100, 7.3914,10, 2.6873,1, 2.0002,1, 2.3294,"100,000", 5.7742,100, 1.6546,100, 1.6732,100, 2.7211,1, 6.1441,"1,000", 5.9692,10, 0.9605,10, 2.1772,1, 1.3070,10, 4.7360,100, 3.3458,10, 2.0957,1, 1.3394,10, 5.1381,100, 6.9273,1, 1.8721,1, 2.5459
4/3/17,1, 1.4296,1, 1.0220,1, 1.4011,1, 1.8696,10, 2.7161,100, 7.3914,10, 2.6873,1, 2.0002,1, 2.3294,"100,000", 5.7742,100, 1.6546,100, 1.6732,100, 2.7211,1, 6.1441,"1,000", 5.9692,10, 0.9605,10, 2.1772,1, 1.3070,10, 4.7360,100, 3.3458,10, 2.0957,1, 1.3394,10, 5.1381,100, 6.9273,1, 1.8721,1, 2.5459
4/4/17,1, 1.4273,1, 1.0229,1, 1.4056,1, 1.8720,10, 2.7264,100, 7.3969,10, 2.6901,1, 2.0018,1, 2.3509,"100,000", 5.7909,100, 1.6548,100, 1.6855,100, 2.7396,1, 6.1548,"1,000", 5.9976,10, 0.9642,10, 2.1875,1, 1.3138,10, 4.7346,100, 3.3396,10, 2.1024,1, 1.3434,10, 5.1557,100, 6.9493,1, 1.8777,1, 2.5478
4/5/17,1, 1.4268,1, 1.0278,1, 1.4058,1, 1.8819,10, 2.7396,100, 7.4286,10, 2.7028,1, 2.0085,1, 2.3511,"100,000", 5.8182,100, 1.6516,100, 1.7082,100, 2.7529,1, 6.1878,"1,000", 6.0276,10, 0.9699,10, 2.1891,1, 1.3173,10, 4.7230,100, 3.3394,10, 2.0962,1, 1.3492,10, 5.1748,100, 6.9534,1, 1.8868,1, 2.5600
4/6/17,1, 1.4239,1, 1.0259,1, 1.4029,1, 1.8765,10, 2.7274,100, 7.4135,10, 2.6984,1, 2.0083,1, 2.3473,"100,000", 5.7999,100, 1.6768,100, 1.6965,100, 2.7441,1, 6.1666,"1,000", 6.0200,10, 0.9670,10, 2.1871,1, 1.3109,10, 4.7273,100, 3.3628,10, 2.0951,1, 1.3435,10, 5.0903,100, 6.9249,1, 1.8808,1, 2.5516
4/7/17,1, 1.4268,1, 1.0295,1, 1.4064,1, 1.8801,10, 2.7369,100, 7.4282,10, 2.7082,1, 2.0118,1, 2.3545,"100,000", 5.8222,100, 1.6786,100, 1.7047,100, 2.7549,1, 6.1898,"1,000", 6.0398,10, 0.9723,10, 2.1953,1, 1.3173,10, 4.7530,100, 3.3497,10, 2.0981,1, 1.3473,10, 5.0915,100, 6.9817,1, 1.8882,1, 2.5633
4/8/17,1, 1.4256,1, 1.0295,1, 1.4137,1, 1.8833,10, 2.7457,100, 7.5657,10, 2.7079,1, 2.0131,1, 2.3516,"100,000", 5.8395,100, 1.6850,100, 1.7113,100, 2.7631,1, 6.2092,"1,000", 6.0500,10, 0.9766,10, 2.1996,1, 1.3188,10, 4.7681,100, 3.3277,10, 2.0978,1, 1.3509,10, 5.0779,100, 7.0245,1, 1.8938,1, 2.5698
4/9/17,1, 1.4256,1, 1.0295,1, 1.4137,1, 1.8833,10, 2.7457,100, 7.5657,10, 2.7079,1, 2.0131,1, 2.3516,"100,000", 5.8395,100, 1.6850,100, 1.7113,100, 2.7631,1, 6.2092,"1,000", 6.0500,10, 0.9766,10, 2.1996,1, 1.3188,10, 4.7681,100, 3.3277,10, 2.0978,1, 1.3509,10, 5.0779,100, 7.0245,1, 1.8938,1, 2.5698
4/10/17,1, 1.4256,1, 1.0295,1, 1.4137,1, 1.8833,10, 2.7457,100, 7.5657,10, 2.7079,1, 2.0131,1, 2.3516,"100,000", 5.8395,100, 1.6850,100, 1.7113,100, 2.7631,1, 6.2092,"1,000", 6.0500,10, 0.9766,10, 2.1996,1, 1.3188,10, 4.7681,100, 3.3277,10, 2.0978,1, 1.3509,10, 5.0779,100, 7.0245,1, 1.8938,1, 2.5698
4/11/17,1, 1.4254,1, 1.0290,1, 1.4202,1, 1.8840,10, 2.7562,100, 7.5859,10, 2.7066,1, 2.0134,1, 2.3585,"100,000", 5.8655,100, 1.6900,100, 1.7104,100, 2.7796,1, 6.2320,"1,000", 6.0960,10, 0.9812,10, 2.1995,1, 1.3209,10, 4.7561,100, 3.3165,10, 2.0968,1, 1.3532,10, 5.0955,100, 7.0614,1, 1.9027,1, 2.5791
4/12/17,1, 1.4229,1, 1.0293,1, 1.4232,1, 1.8839,10, 2.7478,100, 7.5406,10, 2.7080,1, 2.0085,1, 2.3566,"100,000", 5.8467,100, 1.6884,100, 1.7148,100, 2.7706,1, 6.2110,"1,000", 6.0901,10, 0.9799,10, 2.2085,1, 1.3169,10, 4.7434,100, 3.3301,10, 2.0974,1, 1.3508,10, 5.0970,100, 7.0545,1, 1.8966,1, 2.5652
4/13/17,1, 1.4164,1, 1.0253,1, 1.4190,1, 1.8767,10, 2.7436,100, 7.5278,10, 2.6964,1, 2.0080,1, 2.3609,"100,000", 5.8302,100, 1.6907,100, 1.7245,100, 2.7628,1, 6.1986,"1,000", 6.0620,10, 0.9791,10, 2.2011,1, 1.3096,10, 4.7206,100, 3.3306,10, 2.0938,1, 1.3487,10, 5.1479,100, 7.0423,1, 1.8912,1, 2.5619
4/14/17,1, 1.4302,1, 1.0268,1, 1.4250,1, 1.8784,10, 2.7395,100, 7.5103,10, 2.6995,1, 2.0087,1, 2.3659,"100,000", 5.8161,100, 1.6982,100, 1.7317,100, 2.7559,1, 6.1891,"1,000", 6.0547,10, 0.9800,10, 2.2055,1, 1.3225,10, 4.7329,100, 3.3324,10, 2.0969,1, 1.3523,10, 5.1432,100, 7.0208,1, 1.8865,1, 2.5580
4/15/17,1, 1.4254,1, 1.0221,1, 1.4131,1, 1.8732,10, 2.7315,100, 7.4919,10, 2.6873,1, 1.9977,1, 2.3541,"100,000", 5.8013,100, 1.6905,100, 1.7282,100, 2.7489,1, 6.1699,"1,000", 6.0529,10, 0.9747,10, 2.1951,1, 1.3164,10, 4.7136,100, 3.3445,10, 2.0832,1, 1.3472,10, 5.1057,100, 7.0141,1, 1.8817,1, 2.5565
4/16/17,1, 1.4254,1, 1.0221,1, 1.4131,1, 1.8732,10, 2.7315,100, 7.4919,10, 2.6873,1, 1.9977,1, 2.3541,"100,000", 5.8013,100, 1.6905,100, 1.7282,100, 2.7489,1, 6.1699,"1,000", 6.0529,10, 0.9747,10, 2.1951,1, 1.3164,10, 4.7136,100, 3.3445,10, 2.0832,1, 1.3472,10, 5.1057,100, 7.0141,1, 1.8817,1, 2.5565
4/17/17,1, 1.4254,1, 1.0221,1, 1.4131,1, 1.8732,10, 2.7315,100, 7.4919,10, 2.6873,1, 1.9977,1, 2.3541,"100,000", 5.8013,100, 1.6905,100, 1.7282,100, 2.7489,1, 6.1699,"1,000", 6.0529,10, 0.9747,10, 2.1951,1, 1.3164,10, 4.7136,100, 3.3445,10, 2.0832,1, 1.3472,10, 5.1057,100, 7.0141,1, 1.8817,1, 2.5565
4/18/17,1, 1.4288,1, 1.0231,1, 1.4158,1, 1.8751,10, 2.7339,100, 7.5084,10, 2.6900,1, 2.0014,1, 2.3616,"100,000", 5.8032,100, 1.6922,100, 1.7377,100, 2.7567,1, 6.1752,"1,000", 6.0545,10, 0.9794,10, 2.1984,1, 1.3213,10, 4.7183,100, 3.3463,10, 2.0895,1, 1.3487,10, 5.1391,100, 7.0171,1, 1.8825,1, 2.5572
4/19/17,1, 1.4173,1, 1.0250,1, 1.4070,1, 1.8764,10, 2.7301,100, 7.4924,10, 2.6951,1, 2.0008,1, 2.3784,"100,000", 5.7947,100, 1.6938,100, 1.7271,100, 2.7526,1, 6.1650,"1,000", 6.0397,10, 0.9747,10, 2.2015,1, 1.3214,10, 4.7360,100, 3.3536,10, 2.0899,1, 1.3435,10, 5.1027,100, 7.0086,1, 1.8797,1, 2.5549
4/20/17,1, 1.4134,1, 1.0308,1, 1.4005,1, 1.8874,10, 2.7296,100, 7.5304,10, 2.7103,1, 2.0162,1, 2.4119,"100,000", 5.7955,100, 1.7078,100, 1.7264,100, 2.7529,1, 6.1747,"1,000", 6.0374,10, 0.9743,10, 2.2060,1, 1.3194,10, 4.7548,100, 3.3482,10, 2.0985,1, 1.3452,10, 5.1267,100, 7.0178,1, 1.8799,1, 2.5585
4/21/17,1, 1.4152,1, 1.0359,1, 1.3958,1, 1.8904,10, 2.7351,100, 7.5262,10, 2.7234,1, 2.0208,1, 2.4136,"100,000", 5.8033,100, 1.7161,100, 1.7262,100, 2.7568,1, 6.1826,"1,000", 6.0209,10, 0.9754,10, 2.1967,1, 1.3209,10, 4.7468,100, 3.3332,10, 2.1071,1, 1.3477,10, 5.1819,100, 7.0364,1, 1.8826,1, 2.5695
4/22/17,1, 1.4118,1, 1.0268,1, 1.3927,1, 1.8793,10, 2.7250,100, 7.4473,10, 2.7003,1, 2.0122,1, 2.3997,"100,000", 5.7839,100, 1.7170,100, 1.7189,100, 2.7476,1, 6.1599,"1,000", 5.9922,10, 0.9702,10, 2.1717,1, 1.3144,10, 4.6996,100, 3.3354,10, 2.0848,1, 1.3425,10, 5.1518,100, 6.9518,1, 1.8763,1, 2.5619
4/23/17,1, 1.4118,1, 1.0268,1, 1.3927,1, 1.8793,10, 2.7250,100, 7.4473,10, 2.7003,1, 2.0122,1, 2.3997,"100,000", 5.7839,100, 1.7170,100, 1.7189,100, 2.7476,1, 6.1599,"1,000", 5.9922,10, 0.9702,10, 2.1717,1, 1.3144,10, 4.6996,100, 3.3354,10, 2.0848,1, 1.3425,10, 5.1518,100, 6.9518,1, 1.8763,1, 2.5619
4/24/17,1, 1.4118,1, 1.0268,1, 1.3927,1, 1.8793,10, 2.7250,100, 7.4473,10, 2.7003,1, 2.0122,1, 2.3997,"100,000", 5.7839,100, 1.7170,100, 1.7189,100, 2.7476,1, 6.1599,"1,000", 5.9922,10, 0.9702,10, 2.1717,1, 1.3144,10, 4.6996,100, 3.3354,10, 2.0848,1, 1.3425,10, 5.1518,100, 6.9518,1, 1.8763,1, 2.5619
4/25/17,1, 1.4118,1, 1.0268,1, 1.3927,1, 1.8793,10, 2.7250,100, 7.4473,10, 2.7003,1, 2.0122,1, 2.3997,"100,000", 5.7839,100, 1.7170,100, 1.7189,100, 2.7476,1, 6.1599,"1,000", 5.9922,10, 0.9702,10, 2.1717,1, 1.3144,10, 4.6996,100, 3.3354,10, 2.0848,1, 1.3425,10, 5.1518,100, 6.9518,1, 1.8763,1, 2.5619
4/26/17,1, 1.4118,1, 1.0268,1, 1.3927,1, 1.8793,10, 2.7250,100, 7.4473,10, 2.7003,1, 2.0122,1, 2.3997,"100,000", 5.7839,100, 1.7170,100, 1.7189,100, 2.7476,1, 6.1599,"1,000", 5.9922,10, 0.9702,10, 2.1717,1, 1.3144,10, 4.6996,100, 3.3354,10, 2.0848,1, 1.3425,10, 5.1518,100, 6.9518,1, 1.8763,1, 2.5619
4/27/17,1, 1.4014,1, 1.0410,1, 1.3778,1, 1.8798,10, 2.7128,100, 7.5727,10, 2.7366,1, 2.0409,1, 2.3970,"100,000", 5.7635,100, 1.7556,100, 1.6807,100, 2.7846,1, 6.1453,"1,000", 5.9663,10, 0.9706,10, 2.1822,1, 1.2907,10, 4.8164,100, 3.3177,10, 2.1297,1, 1.3403,10, 5.2064,100, 7.0331,1, 1.8694,1, 2.5591
4/28/17,1, 1.4022,1, 1.0454,1, 1.3818,1, 1.8888,10, 2.7217,100, 7.5868,10, 2.7485,1, 2.0459,1, 2.4200,"100,000", 5.7841,100, 1.7598,100, 1.6859,100, 2.7949,1, 6.1736,"1,000", 5.9693,10, 0.9756,10, 2.1915,1, 1.2919,10, 4.8360,100, 3.2955,10, 2.1215,1, 1.3440,10, 5.2690,100, 7.0684,1, 1.8763,1, 2.5676
4/29/17,1, 1.4018,1, 1.0480,1, 1.3745,1, 1.8920,10, 2.7175,100, 7.6012,10, 2.7559,1, 2.0414,1, 2.4250,"100,000", 5.7770,100, 1.7663,100, 1.6814,100, 2.7915,1, 6.1594,"1,000", 5.9562,10, 0.9766,10, 2.1985,1, 1.2875,10, 4.8569,100, 3.2883,10, 2.1270,1, 1.3430,10, 5.2747,100, 7.0597,1, 1.8740,1, 2.5657
4/30/17,1, 1.3998,1, 1.0415,1, 1.3687,1, 1.8782,10, 2.7115,100, 7.5851,10, 2.7379,1, 2.0371,1, 2.4207,"100,000", 5.7622,100, 1.7617,100, 1.6757,100, 2.7843,1, 6.1353,"1,000", 5.9409,10, 0.9771,10, 2.1776,1, 1.2838,10, 4.8181,100, 3.2803,10, 2.1113,1, 1.3380,10, 5.2630,100, 7.0416,1, 1.8692,1, 2.5627
5/1/17,1, 1.3998,1, 1.0415,1, 1.3687,1, 1.8782,10, 2.7115,100, 7.5851,10, 2.7379,1, 2.0371,1, 2.4207,"100,000", 5.7622,100, 1.7617,100, 1.6757,100, 2.7843,1, 6.1353,"1,000", 5.9409,10, 0.9771,10, 2.1776,1, 1.2838,10, 4.8181,100, 3.2803,10, 2.1113,1, 1.3380,10, 5.2630,100, 7.0416,1, 1.8692,1, 2.5627
5/2/17,1, 1.3998,1, 1.0415,1, 1.3687,1, 1.8782,10, 2.7115,100, 7.5851,10, 2.7379,1, 2.0371,1, 2.4207,"100,000", 5.7622,100, 1.7617,100, 1.6757,100, 2.7843,1, 6.1353,"1,000", 5.9409,10, 0.9771,10, 2.1776,1, 1.2838,10, 4.8181,100, 3.2803,10, 2.1113,1, 1.3380,10, 5.2630,100, 7.0416,1, 1.8692,1, 2.5627
5/3/17,1, 1.4054,1, 1.0421,1, 1.3676,1, 1.8773,10, 2.7094,100, 7.5750,10, 2.7408,1, 2.0376,1, 2.4116,"100,000", 5.7586,100, 1.7610,100, 1.6636,100, 2.7573,1, 6.1390,"1,000", 5.9224,10, 0.9778,10, 2.1724,1, 1.2918,10, 4.8303,100, 3.2804,10, 2.1153,1, 1.3392,10, 5.2834,100, 7.0375,1, 1.8681,1, 2.5583
5/4/17,1, 1.3986,1, 1.0444,1, 1.3633,1, 1.8907,10, 2.7147,100, 7.6026,10, 2.7467,1, 2.0421,1, 2.4181,"100,000", 5.7696,100, 1.7602,100, 1.6665,100, 2.7625,1, 6.1500,"1,000", 5.9278,10, 0.9851,10, 2.1751,1, 1.2947,10, 4.8645,100, 3.2775,10, 2.1223,1, 1.3421,10, 5.2922,100, 7.0640,1, 1.8716,1, 2.5630
